SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20132014,56,JEFFERSON,275,Jefferson County,61,Goldsmith Elementary,275061,56275061,210299000655,8903,598.97,615,288,46.8%,327,53.2%,216,35.1%,223,36.3%,130,21.1%,18,2.9%,2,0.3%,1,0.2%,25,4.1%,478,77.7%,43,7.0%,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,39,5.30,33.30,30.45,7.15,1.00,0.00,0.00,0.00,,38.60,0,0.0%,12.3,8.2%,61.2%,22.4%,0.0%,0.0%,92.0%,0.0%,2.8:1,100%,390,32,2,"1,152",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,13,Greathouse Shryock Traditional,275013,56275013,210299000629,6752,582.44,584,281,48.1%,303,51.9%,382,65.4%,106,18.2%,13,2.2%,69,11.8%,0,0.0%,0,0.0%,14,2.4%,121,20.7%,14,2.4%,97.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,30,0.13,29.63,28.75,1.00,0.00,0.00,0.00,0.00,,29.75,4,0.0%,11.7,11.4%,48.6%,28.6%,0.0%,0.0%,89.0%,0.0%,3.6:1,100%,610,150,5,"1,500",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,14,Greenwood Elementary School,275014,56275014,210299000630,8568,518.22,545,282,51.7%,263,48.3%,316,58.0%,175,32.1%,20,3.7%,3,0.6%,0,0.0%,1,0.2%,30,5.5%,433,79.4%,31,5.7%,94.8%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,31,2.50,28.43,23.93,5.00,1.00,1.00,0.00,0.00,,30.93,0,0.0%,9.5,17.6%,50.0%,14.7%,0.0%,0.0%,82.0%,0.0%,3.5:1,100%,262,150,1,"2,000",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,56275115,210299000700,10844,384.86,414,203,49.0%,211,51.0%,143,34.5%,223,53.9%,28,6.8%,3,0.7%,1,0.2%,0,0.0%,16,3.9%,358,86.5%,17,4.1%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,26,4.73,21.33,21.45,4.00,0.00,0.60,0.00,0.00,,26.05,2,0.0%,10.9,4.2%,79.2%,12.5%,0.0%,0.0%,96.0%,0.0%,1.8:1,100%,102,30,1,40,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,465,HEUSER HEARING AND LANGUAGE ACADEMY,275465,56275465,210299001941,209470,3.17,3,2,66.7%,1,33.3%,2,66.7%,0,0.0%,1,33.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,0.0%,5.2,16.7%,50.0%,16.7%,0.0%,0.0%,83.0%,0.0%,0:1,100%,3,0,0,20,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,56275121,210299000704,10012,434.04,455,232,51.0%,223,49.0%,209,45.9%,95,20.9%,127,27.9%,8,1.8%,0,0.0%,0,0.0%,16,3.5%,335,73.6%,17,3.7%,95.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,27,1.00,25.78,21.78,5.00,0.00,0.00,0.00,0.00,,26.78,0,0.0%,13.1,7.1%,32.1%,53.6%,0.0%,0.0%,93.0%,0.0%,3.5:1,100%,319,24,2,273,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,48,Hawthorne Elementary,275048,56275048,210299000647,10438,401.74,417,220,52.8%,197,47.2%,211,50.6%,115,27.6%,68,16.3%,8,1.9%,1,0.2%,0,0.0%,14,3.4%,217,52.0%,16,3.8%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28,3.42,24.75,22.17,3.00,3.00,0.00,0.00,0.00,,28.17,0,0.0%,12.2,10.3%,44.8%,34.5%,0.0%,0.0%,90.0%,0.0%,2.3:1,100%,100,125,8,"1,459",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary School,275300,56275300,210299000748,14283,306.5,328,177,54.0%,151,46.0%,118,36.0%,124,37.8%,53,16.2%,23,7.0%,0,0.0%,0,0.0%,10,3.0%,306,93.3%,11,3.4%,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,27,2.00,24.80,23.80,2.00,1.00,0.00,0.00,0.00,,26.80,1,2.3%,6.3,28.2%,35.9%,7.7%,0.0%,0.0%,72.0%,0.0%,1.1:1,100%,215,15,1,350,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,320,Highland  Middle School,275320,56275320,210299000750,7276,1077.06,1120,519,46.3%,601,53.7%,644,57.5%,385,34.4%,62,5.5%,15,1.3%,0,0.0%,1,0.1%,13,1.2%,600,53.6%,77,6.9%,94.5%,1.3%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,57,9.17,47.35,51.27,4.25,1.00,0.00,0.00,0.00,,56.52,3,0.0%,13.6,9.5%,47.3%,31.1%,1.4%,1.4%,91.0%,0.0%,2.7:1,100%,551,9,4,"1,120",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,95,Hite Elementary School,275095,56275095,210299000686,8919,461.58,473,260,55.0%,213,45.0%,348,73.6%,71,15.0%,23,4.9%,25,5.3%,0,0.0%,0,0.0%,6,1.3%,133,28.1%,11,2.3%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,25,0.27,24.50,22.77,2.00,0.00,0.00,0.00,0.00,,24.77,3,1.3%,16.8,9.7%,51.6%,29.0%,0.0%,0.0%,90.0%,0.0%,3.4:1,100%,389,65,14,"6,238",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,56275768,210299001943,20342,26.28,33,20,60.6%,13,39.4%,26,78.8%,6,18.2%,1,3.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3:1,10,3.60,6.00,6.60,1.00,1.00,1.00,0.00,0.00,,9.60,,0.0%,14.7,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,25,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,56275769,210299001946,20342,35.41,43,18,41.9%,25,58.1%,32,74.4%,11,25.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,0.0%,10.8,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,35,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,76,Indian Trail Elementary,275076,56275076,210299000669,9582,433.17,450,233,51.8%,217,48.2%,102,22.7%,261,58.0%,51,11.3%,6,1.3%,0,0.0%,0,0.0%,30,6.7%,382,84.9%,16,3.6%,95.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,26,1.26,25.00,19.26,7.00,0.00,0.00,0.00,0.00,,26.26,1,0.0%,12.6,3.8%,76.9%,15.4%,0.0%,0.0%,96.0%,0.0%,2:1,100%,410,2,12,750,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,56275335,210299000753,11920,927.65,982,507,51.6%,475,48.4%,307,31.3%,507,51.6%,67,6.8%,86,8.8%,1,0.1%,1,0.1%,13,1.3%,867,88.3%,30,3.1%,88.4%,11.6%,5.4%,N/A,122,56.7%,111,51.6%,11,5.1%,N/A,N/A,N/A,N/A,6,2.8%,N/A,N/A,11,N/A,12:1,79,38.17,40.53,65.03,11.17,0.00,2.50,0.00,0.00,,78.70,4,0.0%,8,13.5%,40.4%,30.8%,0.0%,1.9%,87.0%,0.0%,1.1:1,100%,927,0,2,250,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,174,JCPS eSchool,275174,56275174,210299002283,30267,101.24,489,250,51.1%,239,48.9%,369,75.5%,96,19.6%,11,2.2%,1,0.2%,3,0.6%,0,0.0%,9,1.8%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,489,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,56275325,210299000752,8963,620.05,659,336,51.0%,323,49.0%,195,29.6%,384,58.3%,36,5.5%,4,0.6%,2,0.3%,0,0.0%,38,5.8%,615,93.3%,15,2.3%,94.0%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,37,9.13,27.55,21.64,15.03,0.00,0.00,0.00,0.00,,36.68,0,0.0%,6.9,21.7%,41.3%,13.0%,0.0%,2.2%,78.0%,0.0%,3.4:1,100%,505,57,2,696,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,951,Jefferson County High School,275951,56275951,210299001947,30267,137.76,279,152,54.5%,127,45.5%,172,61.6%,91,32.6%,8,2.9%,3,1.1%,2,0.7%,0,0.0%,3,1.1%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,23,8.01,15.02,19.36,3.67,0.00,0.00,0.00,0.00,,23.03,2,0.0%,8.2,0.0%,45.8%,54.2%,0.0%,0.0%,100.0%,0.0%,.2:1,100%,279,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,56275396,210299000760,7175,890.05,911,428,47.0%,483,53.0%,517,56.8%,322,35.3%,33,3.6%,17,1.9%,0,0.0%,0,0.0%,22,2.4%,292,32.1%,78,8.6%,96.8%,2.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21:1,43,11.50,31.25,38.15,3.60,0.00,1.00,0.00,0.00,,42.75,2,0.0%,16.2,4.2%,47.9%,43.8%,0.0%,0.0%,96.0%,0.0%,3.4:1,100%,600,35,2,"1,800",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,56275166,210299000727,8151,749.85,775,389,50.2%,386,49.8%,448,57.8%,135,17.4%,137,17.7%,28,3.6%,0,0.0%,0,0.0%,27,3.5%,396,51.1%,47,6.1%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,44,4.00,39.62,37.62,5.00,1.00,0.00,0.00,0.00,,43.62,1,0.0%,14.2,6.8%,61.4%,22.7%,0.0%,2.3%,93.0%,0.0%,4.4:1,100%,472,42,4,"6,275",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,65,Jeffersontown High School,275065,56275065,210299000659,8806,1285.03,1336,770,57.6%,566,42.4%,659,49.3%,514,38.5%,113,8.5%,30,2.2%,3,0.2%,5,0.4%,12,0.9%,705,52.8%,109,8.2%,92.3%,10.4%,3.8%,N/A,159,66.3%,151,62.9%,8,3.3%,N/A,N/A,N/A,N/A,5,2.1%,N/A,N/A,6,N/A,16:1,85,25.58,59.12,75.30,9.40,0.00,0.00,0.00,0.00,,84.70,4,0.0%,12.1,12.0%,38.9%,32.4%,1.9%,2.8%,88.0%,0.0%,2.2:1,100%,1000,200,4,"1,800",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,56275470,210299000769,7788,873.54,898,413,46.0%,485,54.0%,472,52.6%,359,40.0%,25,2.8%,15,1.7%,1,0.1%,1,0.1%,25,2.8%,450,50.1%,89,9.9%,96.0%,1.1%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,46,10.85,35.50,37.10,9.25,0.00,0.00,0.00,0.00,,46.35,0,0.0%,13.8,7.8%,47.1%,35.3%,2.0%,0.0%,92.0%,0.0%,2.6:1,100%,683,91,2,215,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,275106,56275106,210299000696,9102,384.37,403,214,53.1%,189,46.9%,276,68.5%,98,24.3%,19,4.7%,2,0.5%,0,0.0%,4,1.0%,4,1.0%,300,74.4%,26,6.5%,94.6%,0.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,24,3.13,20.93,21.93,2.00,0.00,0.13,0.00,0.00,,24.05,4,0.0%,8.8,11.5%,50.0%,26.9%,0.0%,0.0%,88.0%,0.0%,2.4:1,100%,262,250,2,"3,000",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,56275162,210299000724,7834,1006.55,1039,481,46.3%,558,53.7%,493,47.4%,460,44.3%,32,3.1%,23,2.2%,3,0.3%,3,0.3%,25,2.4%,518,49.9%,37,3.6%,95.0%,0.4%,0.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,56,13.20,42.53,46.73,9.00,0.00,0.00,0.00,0.00,,55.73,4,0.0%,12,6.3%,54.0%,25.4%,6.3%,1.6%,94.0%,0.0%,4:1,100%,720,127,4,"3,625",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,720,Kennedy Elementary Montessori,275720,56275720,210299000786,8448,565.44,590,292,49.5%,298,50.5%,139,23.6%,348,59.0%,71,12.0%,11,1.9%,0,0.0%,3,0.5%,18,3.1%,348,59.0%,46,7.8%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,35,0.13,34.40,28.53,6.00,0.00,0.00,0.00,0.00,,34.53,0,0.0%,8.3,21.4%,40.5%,16.7%,0.0%,0.0%,79.0%,0.0%,2.8:1,100%,429,159,6,"2,264",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,17,Kennedy Metro Middle School,275017,56275017,210299001628,39487,100.76,191,135,70.7%,56,29.3%,40,20.9%,140,73.3%,7,3.7%,0,0.0%,0,0.0%,0,0.0%,4,2.1%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,24,13.50,10.10,22.10,1.00,0.00,0.50,0.00,0.00,,23.60,0,0.0%,13,4.5%,68.2%,13.6%,0.0%,9.1%,95.0%,0.0%,.6:1,100%,151,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,59,Kenwood Elementary,275059,56275059,210299000653,9015,551.71,579,287,49.6%,292,50.4%,296,51.1%,129,22.3%,81,14.0%,45,7.8%,1,0.2%,3,0.5%,24,4.1%,468,80.8%,36,6.2%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,32,1.50,30.23,28.73,3.00,0.00,0.00,0.00,0.00,,31.73,5,0.0%,8.6,13.9%,44.4%,27.8%,0.0%,0.0%,86.0%,0.0%,1.9:1,100%,309,10,2,"1,207",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,79,Kerrick Elementary School,275079,56275079,210299000672,10260,405.37,424,214,50.5%,210,49.5%,260,61.3%,125,29.5%,11,2.6%,3,0.7%,2,0.5%,0,0.0%,23,5.4%,293,69.1%,30,7.1%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,26,5.10,21.00,22.10,4.00,0.00,0.00,0.00,0.00,,26.10,4,0.0%,12.3,17.2%,37.9%,27.6%,0.0%,0.0%,83.0%,0.0%,2.2:1,100%,370,43,2,420,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,432,King Elementary,275432,56275432,210299000762,10231,418.42,451,240,53.2%,211,46.8%,32,7.1%,364,80.7%,34,7.5%,6,1.3%,0,0.0%,0,0.0%,15,3.3%,404,89.6%,19,4.2%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,28,5.00,22.82,14.62,12.20,0.00,1.00,0.00,0.00,,27.82,1,0.0%,10.1,22.2%,44.4%,11.1%,0.0%,0.0%,78.0%,0.0%,2.8:1,100%,400,3,2,100,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,134,Klondike Elementary,275134,56275134,210299000712,8023,573.92,590,306,51.9%,284,48.1%,178,30.2%,198,33.6%,153,25.9%,25,4.2%,2,0.3%,0,0.0%,34,5.8%,432,73.2%,37,6.3%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,33,2.30,30.50,30.65,2.15,0.00,0.00,0.00,0.00,,32.80,5,0.0%,7.1,12.1%,51.5%,24.2%,0.0%,0.0%,88.0%,0.0%,2:1,100%,482,167,2,"1,976",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,163,Knight Middle School,275163,56275163,210299000725,11846,393.6,413,225,54.5%,188,45.5%,259,62.7%,101,24.5%,42,10.2%,7,1.7%,0,0.0%,0,0.0%,4,1.0%,299,72.4%,33,8.0%,92.7%,1.6%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28,13.10,14.73,19.83,8.00,0.00,0.00,0.00,0.00,,27.83,2,0.6%,5.3,20.0%,47.5%,10.0%,2.5%,0.0%,80.0%,0.0%,.8:1,100%,186,0,2,94,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle School,275133,56275133,210299000711,8336,799.18,862,472,54.8%,390,45.2%,455,52.8%,236,27.4%,118,13.7%,28,3.2%,7,0.8%,1,0.1%,17,2.0%,715,82.9%,56,6.5%,93.0%,1.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,47,17.53,29.50,38.03,8.00,0.00,0.00,0.00,0.00,,47.03,3,0.0%,10.3,14.0%,42.1%,28.1%,0.0%,1.8%,86.0%,0.0%,1.3:1,100%,597,161,3,802,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,56275145,210299000716,9161,421.03,437,229,52.4%,208,47.6%,299,68.4%,85,19.5%,26,5.9%,4,0.9%,1,0.2%,1,0.2%,21,4.8%,235,53.8%,36,8.2%,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,25,2.10,22.65,20.25,4.50,0.00,0.00,0.00,0.00,,24.75,0,0.0%,10.2,8.0%,64.0%,20.0%,0.0%,0.0%,92.0%,0.0%,1.4:1,100%,263,11,2,"13,000",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,56275126,210299000706,10427,416.25,439,227,51.7%,212,48.3%,236,53.8%,89,20.3%,65,14.8%,19,4.3%,1,0.2%,0,0.0%,29,6.6%,367,83.6%,18,4.1%,94.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31,3.13,28.33,24.95,4.50,0.00,2.00,0.00,0.00,,31.45,0,0.0%,10,11.4%,51.4%,25.7%,0.0%,0.0%,89.0%,0.0%,2.4:1,100%,308,57,1,212,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,30,Liberty High School,275030,56275030,210299001634,22761,302.23,385,209,54.3%,176,45.7%,129,33.5%,223,57.9%,22,5.7%,1,0.3%,1,0.3%,0,0.0%,9,2.3%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,48,18.50,29.05,38.55,9.00,0.00,0.00,0.00,0.00,,47.55,0,0.0%,12.7,8.0%,58.0%,26.0%,0.0%,0.0%,92.0%,0.0%,.6:1,100%,320,0,0,11,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,56275520,210299000772,10036,468.15,479,169,35.3%,310,64.7%,165,34.4%,232,48.4%,56,11.7%,5,1.0%,0,0.0%,0,0.0%,21,4.4%,297,62.0%,36,7.5%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31,1.45,29.89,26.34,4.00,0.00,1.00,0.00,0.00,,31.34,1,0.0%,7.1,16.2%,54.1%,13.5%,0.0%,0.0%,84.0%,0.0%,3.5:1,100%,335,770,2,615,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,138,Louisville Day Treatment,275138,56275138,210299000713,28985,21.52,31,28,90.3%,3,9.7%,10,32.3%,18,58.1%,2,6.5%,0,0.0%,0,0.0%,0,0.0%,1,3.2%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6:1,5,1.00,3.80,4.80,0.00,0.00,0.00,0.00,0.00,,4.80,1,0.0%,12.8,0.0%,60.0%,40.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,30,0,0,0,JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,47,Louisville Male High School,275047,56275047,210299001705,6524,1684.11,1724,765,44.4%,959,55.6%,"1,078",62.5%,562,32.6%,38,2.2%,28,1.6%,1,0.1%,0,0.0%,17,1.0%,401,23.3%,130,7.5%,96.9%,1.1%,0.4%,N/A,331,88.0%,297,79.0%,34,9.0%,N/A,N/A,N/A,N/A,4,1.1%,N/A,N/A,10,N/A,21:1,84,41.00,42.60,79.60,1.00,0.00,3.00,0.00,0.00,,83.60,6,0.0%,13.9,4.5%,51.1%,35.2%,2.3%,2.3%,95.0%,0.0%,2.8:1,100%,1126,635,16,"13,380",JEFF CO,909
20132014,56,JEFFERSON,275,Jefferson County,463,Louisville Metro Youth Center,275463,56275463,210299001082,30267,49.88,62,57,91.9%,5,8.1%,7,11.3%,52,83.9%,3,4.8%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,0,0.0%,20.3,0.0%,66.7%,16.7%,0.0%,16.7%,100.0%,0.0%,.2:1,100%,62,0,0,0,JEFF CO,909
