SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20152016,55,JACKSON,271,Jackson County,25,Jackson County Middle School,271025,55271025,210294001674,11308,408.2,438,227,51.8%,211,48.2%,436,99.5%,0,0.0%,1,0.2%,1,0.2%,0,0.0%,0,0.0%,0,0.0%,316,72.1%,15,3.4%,91.7%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31.00,9.00,22.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1,0.0%,12.8,9.4%,40.6%,50.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,238,36,2,794,SESC,907
20152016,55,JACKSON,271,Jackson County,180,McKee Elementary School,271180,55271180,210294000617,13520,304.36,329,163,49.5%,166,50.5%,326,99.1%,1,0.3%,2,0.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,231,70.2%,5,1.5%,92.5%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,26.00,2.00,24.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0,0.0%,14.3,25.8%,29.0%,41.9%,3.2%,0.0%,100.0%,0.0%,1.6:1,100%,248,16,8,50,SESC,907
20152016,55,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,55271280,210294000619,14531,213.55,226,125,55.3%,101,44.7%,222,98.2%,0,0.0%,2,0.9%,0,0.0%,2,0.9%,0,0.0%,0,0.0%,168,74.3%,12,5.3%,92.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,21.00,2.00,19.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0,0.0%,14.1,27.3%,40.9%,31.8%,0.0%,0.0%,100.0%,4.3%,1.4:1,100%,91,22,2,1800,SESC,907
20152016,55,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,55271340,210294000620,11507,436.5,473,246,52.0%,227,48.0%,462,97.7%,2,0.4%,7,1.5%,1,0.2%,0,0.0%,0,0.0%,1,0.2%,337,71.2%,17,3.6%,94.1%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,34.00,3.00,31.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0,0.0%,12.7,28.6%,14.3%,57.1%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,474,13,2,5820,SESC,907
20152016,55,JACKSON,271,Jackson County,,---District Total---,271,,,11628,1971.42,2128,"1,140",53.6%,988,46.4%,"2,101",98.7%,4,0.2%,14,0.7%,3,0.1%,4,0.2%,0,0.0%,2,0.1%,"1,482",69.6%,70,3.3%,92.1%,1.3%,0.8%,N/A,57,39.9%,56,39.2%,1,0.7%,9,6.3%,50,35.0%,N/A,0.0%,26,18.2%,1,0.7%,13:1,154.00,36.00,118.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,154.00,3,0.0%,13.1,21.1%,32.3%,46.0%,0.6%,0.0%,100.0%,1.2%,1.7:1,100%,1251,127,16,8554,SESC,907
20152016,13,BREATHITT,272,Jackson Independent,11,Jackson City School,272011,13272011,210291001719,10627,318.85,340,165,48.5%,175,51.5%,328,96.5%,4,1.2%,1,0.3%,7,2.1%,0,0.0%,0,0.0%,0,0.0%,194,57.1%,16,4.7%,94.6%,2.1%,0.7%,N/A,22,100.0%,22,100.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,16:1,21.00,4.00,17.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3,0.0%,14.8,22.7%,40.9%,31.8%,0.0%,4.5%,100.0%,0.0%,.6:1,100%,200,30,2,550,KVEC,904
20152016,13,BREATHITT,272,Jackson Independent,,---District Total---,272,,,10828,318.85,340,165,48.5%,175,51.5%,328,96.5%,4,1.2%,1,0.3%,7,2.1%,0,0.0%,0,0.0%,0,0.0%,194,57.1%,16,4.7%,94.6%,2.1%,0.7%,N/A,22,100.0%,22,100.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,16:1,21.00,4.00,17.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3,0.0%,14.8,22.7%,40.9%,31.8%,0.0%,4.5%,100.0%,0.0%,.6:1,100%,200,30,2,550,KVEC,904
20152016,56,JEFFERSON,275,Jefferson County,456,Ackerly,275456,56275456,210299001859,33836,14.97,20,8,40.0%,12,60.0%,14,70.0%,5,25.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,5.0%,,0.0%,,0.0%,93.6%,5.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,11,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,556,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource,275920,56275920,210299001447,50743,32.96,39,26,66.7%,13,33.3%,21,53.8%,15,38.5%,0,0.0%,3,7.7%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,93.4%,0.0%,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,10,66.7%,N/A,0.0%,3,20.0%,2,13.3%,8:1,5.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0,0.0%,11.5,25.0%,50.0%,25.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,39,,,30,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary School,275175,56275175,210299002421,21964,165.38,180,103,57.2%,77,42.8%,83,46.1%,56,31.1%,18,10.0%,2,1.1%,1,0.6%,0,0.0%,20,11.1%,118,65.6%,14,7.8%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,17.00,3.00,14.00,12.00,5.00,0.00,0.00,0.00,0.00,0.00,17.00,1,0.0%,9.6,33.3%,44.4%,22.2%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,160,40,15,1600,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,18,Atherton High School,275018,56275018,210299000632,10915,1270.98,1338,566,42.3%,772,57.7%,901,67.3%,282,21.1%,71,5.3%,43,3.2%,2,0.1%,0,0.0%,39,2.9%,514,38.4%,76,5.7%,93.8%,2.8%,0.7%,N/A,223,73.4%,195,64.1%,28,9.2%,1,0.3%,46,15.1%,1,0.3%,16,5.3%,17,5.6%,19:1,72.00,34.00,38.00,66.00,2.00,3.00,1.00,0.00,0.00,0.00,72.00,11,0.0%,15.8,2.7%,47.9%,46.6%,1.4%,1.4%,100.0%,0.0%,4.8:1,100%,452,112,4,965,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,56275185,210299000733,16185,381.26,410,211,51.5%,199,48.5%,156,38.0%,224,54.6%,8,2.0%,4,1.0%,0,0.0%,1,0.2%,17,4.1%,384,93.7%,10,2.4%,93.7%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,35.00,5.00,30.00,32.00,3.00,0.00,0.00,0.00,0.00,0.00,35.00,5,0.0%,6.2,20.7%,62.1%,13.8%,3.4%,0.0%,100.0%,0.0%,1.4:1,100%,300,100,13,375,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,127,Auburndale Elementary School,275127,56275127,210299000707,13529,541.64,574,317,55.2%,257,44.8%,274,47.7%,115,20.0%,102,17.8%,51,8.9%,0,0.0%,4,0.7%,28,4.9%,473,82.4%,36,6.3%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,41.00,8.00,33.00,34.00,3.00,0.00,3.00,1.00,0.00,0.00,41.00,1,0.0%,11.4,6.3%,84.4%,9.4%,0.0%,0.0%,100.0%,0.0%,4.1:1,100%,560,17,2,1475,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,44,Audubon Traditional Elementary,275044,56275044,210299000643,10898,599.61,614,320,52.1%,294,47.9%,377,61.4%,183,29.8%,11,1.8%,11,1.8%,1,0.2%,1,0.2%,30,4.9%,209,34.0%,23,3.7%,97.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,34.00,3.00,31.00,32.00,2.00,0.00,0.00,0.00,0.00,0.00,34.00,1,0.0%,15.6,6.5%,51.6%,41.9%,0.0%,0.0%,100.0%,0.0%,8.3:1,100%,527,75,2,3731,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,150,Audubon Youth Development Center,275150,56275150,210299001996,126790,10.16,13,13,100.0%,0,0.0%,1,7.7%,12,92.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,99.7%,46.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3:1,4.00,3.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,,0.0%,21.8,20.0%,60.0%,20.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,47,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,183,BINET SCHOOL,275183,56275183,210299000732,56961,62.7,69,58,84.1%,11,15.9%,31,44.9%,31,44.9%,2,2.9%,3,4.3%,0,0.0%,0,0.0%,2,2.9%,,0.0%,,0.0%,92.8%,1.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,18.00,7.00,11.00,15.00,2.00,0.00,1.00,0.00,0.00,0.00,18.00,1,0.0%,6.9,30.0%,40.0%,30.0%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,64,,,18,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,105,Ballard High,275105,56275105,210299000695,10352,1808.62,1894,864,45.6%,"1,030",54.4%,"1,079",57.0%,597,31.5%,94,5.0%,74,3.9%,3,0.2%,5,0.3%,42,2.2%,646,34.1%,72,3.8%,93.6%,7.0%,1.3%,N/A,357,76.0%,290,61.7%,67,14.3%,2,0.4%,49,10.4%,N/A,0.0%,41,8.7%,21,4.5%,18:1,107.00,44.00,63.00,99.00,7.00,0.00,1.00,0.00,0.00,0.00,107.00,9,0.0%,14.3,12.5%,43.8%,39.3%,3.6%,0.9%,100.0%,0.0%,3.6:1,100%,800,21,2,1600,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,40,Barret Traditional Middle,275040,56275040,210299000641,11835,623.05,641,295,46.0%,346,54.0%,437,68.2%,149,23.2%,19,3.0%,21,3.3%,0,0.0%,0,0.0%,15,2.3%,164,25.6%,21,3.3%,96.9%,0.2%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21:1,35.00,9.00,26.00,31.00,4.00,0.00,0.00,0.00,0.00,0.00,35.00,3,0.0%,15.4,2.9%,48.6%,48.6%,0.0%,0.0%,100.0%,0.0%,5.2:1,100%,325,253,7,7000,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,55,Bates Elementary,275055,56275055,210299000650,13345,531.5,555,267,48.1%,288,51.9%,359,64.7%,83,15.0%,65,11.7%,9,1.6%,0,0.0%,0,0.0%,39,7.0%,288,51.9%,34,6.1%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,33.00,4.00,29.00,32.00,1.00,0.00,0.00,0.00,0.00,0.00,33.00,3,0.0%,16,6.9%,62.1%,31.0%,0.0%,0.0%,100.0%,0.0%,5.3:1,100%,400,215,4,1051,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,220,Bellewood,275220,56275220,210299002394,23562,36.77,39,28,71.8%,11,28.2%,29,74.4%,7,17.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,3,7.7%,,0.0%,,0.0%,99.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,6.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,,0.0%,11.5,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,80,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,56275149,210299000719,13875,428.01,454,231,50.9%,223,49.1%,234,51.5%,117,25.8%,70,15.4%,8,1.8%,0,0.0%,1,0.2%,24,5.3%,371,81.7%,31,6.8%,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,3.00,27.00,25.00,5.00,0.00,0.00,0.00,0.00,0.00,30.00,2,0.0%,9.7,18.5%,66.7%,11.1%,3.7%,0.0%,100.0%,0.0%,3.5:1,100%,210,70,2,820,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,56275225,210299000737,12137,513.65,530,254,47.9%,276,52.1%,378,71.3%,102,19.2%,12,2.3%,9,1.7%,0,0.0%,0,0.0%,29,5.5%,215,40.6%,38,7.2%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,28.00,4.00,24.00,25.00,3.00,0.00,0.00,0.00,0.00,0.00,28.00,5,0.0%,18,4.0%,44.0%,48.0%,0.0%,4.0%,100.0%,0.0%,4.1:1,100%,515,7,4,3500,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,91,Blue Lick Elementary,275091,56275091,210299000683,13733,448.85,482,258,53.5%,224,46.5%,305,63.3%,103,21.4%,45,9.3%,3,0.6%,2,0.4%,0,0.0%,24,5.0%,393,81.5%,36,7.5%,94.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,31.00,7.00,24.00,27.00,4.00,0.00,0.00,0.00,0.00,0.00,31.00,0,0.0%,5.5,29.6%,63.0%,3.7%,0.0%,3.7%,100.0%,0.0%,4.4:1,100%,400,25,2,1000,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,94,Bowen Elementary,275094,56275094,210299000685,12052,703.08,730,387,53.0%,343,47.0%,436,59.7%,87,11.9%,128,17.5%,43,5.9%,0,0.0%,1,0.1%,35,4.8%,329,45.1%,41,5.6%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,41.00,2.00,39.00,38.00,2.00,1.00,0.00,0.00,0.00,0.00,41.00,4,0.0%,17.8,7.9%,55.3%,36.8%,0.0%,0.0%,100.0%,0.0%,5.1:1,100%,652,75,2,1250,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,28,Boys Haven,275028,56275028,210299001475,29281,23.18,29,24,82.8%,5,17.2%,18,62.1%,10,34.5%,1,3.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,26,89.7%,0,0.0%,93.7%,17.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,3.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,8.3,33.3%,33.3%,33.3%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,15,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,56275260,210299000742,11820,520.1,532,264,49.6%,268,50.4%,170,32.0%,211,39.7%,21,3.9%,112,21.1%,2,0.4%,0,0.0%,16,3.0%,160,30.1%,19,3.6%,97.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,33.00,2.00,31.00,21.00,12.00,0.00,0.00,0.00,0.00,0.00,33.00,3,0.0%,11.4,13.8%,69.0%,17.2%,0.0%,0.0%,100.0%,0.0%,2.2:1,100%,400,2,2,1800,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,275129,56275129,210299001965,61589,89.42,182,149,81.9%,33,18.1%,27,14.8%,151,83.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,2.2%,,0.0%,,0.0%,57.5%,30.8%,N/A,N/A,11,37.9%,11,37.9%,N/A,0.0%,N/A,0.0%,7,24.1%,1,3.4%,3,10.3%,7,24.1%,6:1,31.00,20.00,11.00,29.00,2.00,0.00,0.00,0.00,0.00,0.00,31.00,0,0.0%,9.6,3.8%,50.0%,46.2%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,29,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,38,Breckinridge/Franklin Elementary,275038,56275038,210299001855,14813,455.4,481,248,51.6%,233,48.4%,156,32.4%,260,54.1%,23,4.8%,5,1.0%,0,0.0%,0,0.0%,37,7.7%,418,86.9%,19,4.0%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,3.00,31.00,31.00,3.00,0.00,0.00,0.00,0.00,0.00,34.00,1,0.0%,9.6,17.9%,60.7%,21.4%,0.0%,0.0%,100.0%,0.0%,2.8:1,100%,250,25,2,1800,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,56275221,210299002399,26666,118.21,131,89,67.9%,42,32.1%,98,74.8%,24,18.3%,2,1.5%,1,0.8%,0,0.0%,0,0.0%,6,4.6%,,0.0%,,0.0%,100.0%,1.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,13.00,6.00,7.00,11.00,1.00,1.00,0.00,0.00,0.00,0.00,13.00,,0.0%,14.1,0.0%,43.8%,50.0%,0.0%,6.3%,100.0%,0.0%,3.2:1,100%,265,,,0,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,165,Brown School,275165,56275165,210299002027,12954,673.57,695,304,43.7%,391,56.3%,438,63.0%,166,23.9%,31,4.5%,20,2.9%,1,0.1%,0,0.0%,39,5.6%,169,24.3%,33,4.7%,96.3%,0.4%,0.8%,N/A,51,86.4%,43,72.9%,8,13.6%,N/A,0.0%,6,10.2%,N/A,0.0%,1,1.7%,1,1.7%,16:1,44.00,11.00,33.00,38.00,6.00,0.00,0.00,0.00,0.00,0.00,44.00,5,0.0%,15.6,10.6%,27.7%,51.1%,6.4%,4.3%,100.0%,0.0%,2.9:1,100%,442,194,42,15206,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,45,Butler Traditional High School,275045,56275045,210299000644,10527,1573.8,1647,783,47.5%,864,52.5%,870,52.8%,633,38.4%,52,3.2%,49,3.0%,1,0.1%,1,0.1%,41,2.5%,845,51.3%,128,7.8%,94.1%,2.5%,0.2%,N/A,282,73.4%,255,66.4%,27,7.0%,1,0.3%,66,17.2%,5,1.3%,6,1.6%,24,6.3%,20:1,83.00,36.00,47.00,73.00,9.00,0.00,1.00,0.00,0.00,0.00,83.00,4,0.0%,13.1,11.5%,40.2%,43.7%,3.4%,1.1%,100.0%,0.0%,4.8:1,100%,400,5,2,500,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,56275243,210299000740,14458,475.43,485,240,49.5%,245,50.5%,32,6.6%,426,87.8%,9,1.9%,7,1.4%,1,0.2%,0,0.0%,10,2.1%,450,92.8%,7,1.4%,94.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,38.00,3.00,35.00,26.00,12.00,0.00,0.00,0.00,0.00,0.00,38.00,1,0.0%,4,43.3%,53.3%,0.0%,3.3%,0.0%,100.0%,0.0%,5.2:1,100%,148,50,2,185,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,4,Camp Taylor Elementary,275004,56275004,210299000623,16115,407.27,426,231,54.2%,195,45.8%,194,45.5%,95,22.3%,111,26.1%,12,2.8%,0,0.0%,0,0.0%,14,3.3%,364,85.4%,18,4.2%,93.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31.00,3.00,28.00,26.00,2.00,1.00,2.00,0.00,0.00,0.00,31.00,1,0.0%,13,8.0%,52.0%,32.0%,4.0%,4.0%,100.0%,0.0%,9.1:1,100%,237,35,5,1500,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,5,Cane Run Elementary,275005,56275005,210299000624,16485,363.83,383,204,53.3%,179,46.7%,50,13.1%,303,79.1%,12,3.1%,1,0.3%,0,0.0%,2,0.5%,15,3.9%,345,90.1%,17,4.4%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,34.00,4.00,30.00,24.00,9.00,0.00,1.00,0.00,0.00,0.00,34.00,1,0.0%,8.4,33.3%,53.3%,10.0%,0.0%,3.3%,100.0%,0.0%,2.2:1,100%,289,42,2,4705,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,167,Carrithers Middle School,275167,56275167,210299000728,12675,600.59,640,346,54.1%,294,45.9%,293,45.8%,264,41.3%,58,9.1%,6,0.9%,0,0.0%,2,0.3%,17,2.7%,425,66.4%,23,3.6%,93.4%,0.5%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,41.00,16.00,25.00,36.00,5.00,0.00,0.00,0.00,0.00,0.00,41.00,0,0.0%,11.7,16.3%,51.2%,30.2%,0.0%,2.3%,100.0%,0.0%,3.3:1,100%,300,200,2,1000,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,680,Carter Elementary,275680,56275680,210299000784,11916,593.63,612,313,51.1%,299,48.9%,376,61.4%,189,30.9%,25,4.1%,4,0.7%,0,0.0%,0,0.0%,18,2.9%,259,42.3%,73,11.9%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,32.00,5.00,27.00,28.00,4.00,0.00,0.00,0.00,0.00,0.00,32.00,4,0.0%,10,17.2%,58.6%,24.1%,0.0%,0.0%,100.0%,0.0%,3.6:1,100%,400,50,2,50,JEFF CO,909
20152016,56,JEFFERSON,275,Jefferson County,179,Central High School,275179,56275179,210299000730,13710,1041.15,1092,369,33.8%,723,66.2%,80,7.3%,900,82.4%,66,6.0%,34,3.1%,0,0.0%,0,0.0%,12,1.1%,875,80.1%,56,5.1%,94.0%,0.9%,0.7%,N/A,155,66.5%,143,61.4%,12,5.2%,N/A,0.0%,46,19.7%,N/A,0.0%,4,1.7%,28,12.0%,15:1,72.00,37.00,35.00,54.00,14.00,2.00,1.00,1.00,0.00,0.00,72.00,8,0.0%,15.9,6.4%,38.5%,50.0%,1.3%,3.8%,100.0%,0.0%,1.1:1,100%,600,2,2,50,JEFF CO,909
