Fiscal Year,District,Rank,Years,,I,II,III
2017 - 2018,435 Montgomery County,IV,5,,36055,0,0
2017 - 2018,435 Montgomery County,IV,6,,36055,0,0
2017 - 2018,435 Montgomery County,IV,7,,36055,0,0
2017 - 2018,435 Montgomery County,IV,8,,36055,0,0
2017 - 2018,435 Montgomery County,IV,9,,36055,0,0
2017 - 2018,435 Montgomery County,IV,10,,36055,0,0
2017 - 2018,435 Montgomery County,IV,11,,36055,0,0
2017 - 2018,435 Montgomery County,IV,12,,36055,0,0
2017 - 2018,435 Montgomery County,IV,13,,36055,0,0
2017 - 2018,435 Montgomery County,IV,14,,36055,0,0
2017 - 2018,435 Montgomery County,IV,15,,36055,0,0
2017 - 2018,435 Montgomery County,IV,16,,36055,0,0
2017 - 2018,435 Montgomery County,IV,17,,36055,0,0
2017 - 2018,435 Montgomery County,IV,18,,36055,0,0
2017 - 2018,435 Montgomery County,IV,19,,36055,0,0
2017 - 2018,435 Montgomery County,IV,20,,36055,0,0
2017 - 2018,435 Montgomery County,IV,21,,36055,0,0
2017 - 2018,435 Montgomery County,IV,22,,36055,0,0
2017 - 2018,435 Montgomery County,IV,23,,36055,0,0
2017 - 2018,435 Montgomery County,IV,24,,36055,0,0
2017 - 2018,435 Montgomery County,IV,25,,36055,0,0
2017 - 2018,435 Montgomery County,IV,26,,36055,0,0
2017 - 2018,435 Montgomery County,IV,27,,36055,0,0
2017 - 2018,435 Montgomery County,IV,28,,36055,0,0
2017 - 2018,435 Montgomery County,IV,29,,36055,0,0
2017 - 2018,435 Montgomery County,IV,30,,36055,0,0
2017 - 2018,435 Montgomery County,IV,31,,36055,0,0
2017 - 2018,435 Montgomery County,IV,32,,36055,0,0
2017 - 2018,435 Montgomery County,IV,33,,36055,0,0
2017 - 2018,435 Montgomery County,IV,34,,36055,0,0
2017 - 2018,435 Montgomery County,IV,35,,36055,0,0
2017 - 2018,435 Montgomery County,IV,36,,36055,0,0
2017 - 2018,435 Montgomery County,IV,37,,36055,0,0
2017 - 2018,435 Montgomery County,IV,38,,36055,0,0
2017 - 2018,435 Montgomery County,IV,39,,36055,0,0
2017 - 2018,435 Montgomery County,IV,40,,36055,0,0
2017 - 2018,435 Montgomery County,V,0,,29053,0,0
2017 - 2018,435 Montgomery County,V,1,,29053,0,0
2017 - 2018,435 Montgomery County,V,2,,29053,0,0
2017 - 2018,435 Montgomery County,V,3,,29053,0,0
2017 - 2018,435 Montgomery County,V,4,,29053,0,0
2017 - 2018,435 Montgomery County,V,5,,29053,0,0
2017 - 2018,435 Montgomery County,V,6,,29053,0,0
2017 - 2018,435 Montgomery County,V,7,,29053,0,0
2017 - 2018,435 Montgomery County,V,8,,29053,0,0
2017 - 2018,435 Montgomery County,V,9,,29053,0,0
2017 - 2018,435 Montgomery County,V,10,,29053,0,0
2017 - 2018,435 Montgomery County,V,11,,29053,0,0
2017 - 2018,435 Montgomery County,V,12,,29053,0,0
2017 - 2018,435 Montgomery County,V,13,,29053,0,0
2017 - 2018,435 Montgomery County,V,14,,29053,0,0
2017 - 2018,435 Montgomery County,V,15,,29053,0,0
2017 - 2018,435 Montgomery County,V,16,,29053,0,0
2017 - 2018,435 Montgomery County,V,17,,29053,0,0
2017 - 2018,435 Montgomery County,V,18,,29053,0,0
2017 - 2018,435 Montgomery County,V,19,,29053,0,0
2017 - 2018,435 Montgomery County,V,20,,29053,0,0
2017 - 2018,435 Montgomery County,V,21,,29053,0,0
2017 - 2018,435 Montgomery County,V,22,,29053,0,0
2017 - 2018,435 Montgomery County,V,23,,29053,0,0
2017 - 2018,435 Montgomery County,V,24,,29053,0,0
2017 - 2018,435 Montgomery County,V,25,,29053,0,0
2017 - 2018,435 Montgomery County,V,26,,29053,0,0
2017 - 2018,435 Montgomery County,V,27,,29053,0,0
2017 - 2018,435 Montgomery County,V,28,,29053,0,0
2017 - 2018,435 Montgomery County,V,29,,29053,0,0
2017 - 2018,435 Montgomery County,V,30,,29053,0,0
2017 - 2018,435 Montgomery County,V,31,,29053,0,0
2017 - 2018,435 Montgomery County,V,32,,29053,0,0
2017 - 2018,435 Montgomery County,V,33,,29053,0,0
2017 - 2018,435 Montgomery County,V,34,,29053,0,0
2017 - 2018,435 Montgomery County,V,35,,29053,0,0
2017 - 2018,435 Montgomery County,V,36,,29053,0,0
2017 - 2018,435 Montgomery County,V,37,,29053,0,0
2017 - 2018,435 Montgomery County,V,38,,29053,0,0
2017 - 2018,435 Montgomery County,V,39,,29053,0,0
2017 - 2018,435 Montgomery County,V,40,,29053,0,0
2017 - 2018,441 Morgan County,I,0,,42078,0,0
2017 - 2018,441 Morgan County,I,1,,42511,0,0
2017 - 2018,441 Morgan County,I,2,,42940,0,0
2017 - 2018,441 Morgan County,I,3,,43372,0,0
2017 - 2018,441 Morgan County,I,4,,44624,0,0
2017 - 2018,441 Morgan County,I,5,,45057,0,0
2017 - 2018,441 Morgan County,I,6,,45875,0,0
2017 - 2018,441 Morgan County,I,7,,46099,0,0
2017 - 2018,441 Morgan County,I,8,,46517,0,0
2017 - 2018,441 Morgan County,I,9,,46727,0,0
2017 - 2018,441 Morgan County,I,10,,49786,0,0
2017 - 2018,441 Morgan County,I,11,,50466,0,0
2017 - 2018,441 Morgan County,I,12,,51146,0,0
2017 - 2018,441 Morgan County,I,13,,51646,0,0
2017 - 2018,441 Morgan County,I,14,,52064,0,0
2017 - 2018,441 Morgan County,I,15,,52664,0,0
2017 - 2018,441 Morgan County,I,16,,52979,0,0
2017 - 2018,441 Morgan County,I,17,,53294,0,0
2017 - 2018,441 Morgan County,I,18,,53612,0,0
2017 - 2018,441 Morgan County,I,19,,53924,0,0
2017 - 2018,441 Morgan County,I,20,,54496,0,0
2017 - 2018,441 Morgan County,I,21,,54812,0,0
2017 - 2018,441 Morgan County,I,22,,55075,0,0
2017 - 2018,441 Morgan County,I,23,,55386,0,0
2017 - 2018,441 Morgan County,I,24,,55702,0,0
2017 - 2018,441 Morgan County,I,25,,57036,0,0
2017 - 2018,441 Morgan County,I,26,,57842,0,0
2017 - 2018,441 Morgan County,I,27,,59780,0,0
2017 - 2018,441 Morgan County,I,28,,59780,0,0
2017 - 2018,441 Morgan County,I,29,,59780,0,0
2017 - 2018,441 Morgan County,I,30,,59780,0,0
2017 - 2018,441 Morgan County,I,31,,59780,0,0
2017 - 2018,441 Morgan County,I,32,,59780,0,0
2017 - 2018,441 Morgan County,I,33,,59780,0,0
2017 - 2018,441 Morgan County,I,34,,59780,0,0
2017 - 2018,441 Morgan County,I,35,,59780,0,0
2017 - 2018,441 Morgan County,I,36,,59780,0,0
2017 - 2018,441 Morgan County,I,37,,59780,0,0
2017 - 2018,441 Morgan County,I,38,,59780,0,0
2017 - 2018,441 Morgan County,I,39,,59780,0,0
2017 - 2018,441 Morgan County,I,40,,59780,0,0
2017 - 2018,441 Morgan County,II,0,,38238,0,0
2017 - 2018,441 Morgan County,II,1,,38583,0,0
2017 - 2018,441 Morgan County,II,2,,39007,0,0
2017 - 2018,441 Morgan County,II,3,,39514,0,0
2017 - 2018,441 Morgan County,II,4,,41278,0,0
2017 - 2018,441 Morgan County,II,5,,41879,0,0
2017 - 2018,441 Morgan County,II,6,,42445,0,0
2017 - 2018,441 Morgan County,II,7,,42971,0,0
2017 - 2018,441 Morgan County,II,8,,43626,0,0
2017 - 2018,441 Morgan County,II,9,,44010,0,0
2017 - 2018,441 Morgan County,II,10,,45549,0,0
2017 - 2018,441 Morgan County,II,11,,46702,0,0
2017 - 2018,441 Morgan County,II,12,,47326,0,0
2017 - 2018,441 Morgan County,II,13,,47856,0,0
2017 - 2018,441 Morgan County,II,14,,48171,0,0
2017 - 2018,441 Morgan County,II,15,,48802,0,0
2017 - 2018,441 Morgan County,II,16,,49115,0,0
2017 - 2018,441 Morgan County,II,17,,49431,0,0
2017 - 2018,441 Morgan County,II,18,,49745,0,0
2017 - 2018,441 Morgan County,II,19,,50058,0,0
2017 - 2018,441 Morgan County,II,20,,50631,0,0
2017 - 2018,441 Morgan County,II,21,,50947,0,0
2017 - 2018,441 Morgan County,II,22,,51366,0,0
2017 - 2018,441 Morgan County,II,23,,51680,0,0
2017 - 2018,441 Morgan County,II,24,,51993,0,0
2017 - 2018,441 Morgan County,II,25,,52706,0,0
2017 - 2018,441 Morgan County,II,26,,53268,0,0
2017 - 2018,441 Morgan County,II,27,,54000,0,0
2017 - 2018,441 Morgan County,II,28,,54000,0,0
2017 - 2018,441 Morgan County,II,29,,54000,0,0
2017 - 2018,441 Morgan County,II,30,,54000,0,0
2017 - 2018,441 Morgan County,II,31,,54000,0,0
2017 - 2018,441 Morgan County,II,32,,54000,0,0
2017 - 2018,441 Morgan County,II,33,,54000,0,0
2017 - 2018,441 Morgan County,II,34,,54000,0,0
2017 - 2018,441 Morgan County,II,35,,54000,0,0
2017 - 2018,441 Morgan County,II,36,,54000,0,0
2017 - 2018,441 Morgan County,II,37,,54000,0,0
2017 - 2018,441 Morgan County,II,38,,54000,0,0
2017 - 2018,441 Morgan County,II,39,,54000,0,0
2017 - 2018,441 Morgan County,II,40,,54000,0,0
2017 - 2018,441 Morgan County,III,0,,35954,0,0
2017 - 2018,441 Morgan County,III,1,,36212,0,0
2017 - 2018,441 Morgan County,III,2,,36470,0,0
2017 - 2018,441 Morgan County,III,3,,36687,0,0
2017 - 2018,441 Morgan County,III,4,,36982,0,0
2017 - 2018,441 Morgan County,III,5,,38220,0,0
2017 - 2018,441 Morgan County,III,6,,38745,0,0
2017 - 2018,441 Morgan County,III,7,,39162,0,0
2017 - 2018,441 Morgan County,III,8,,39374,0,0
2017 - 2018,441 Morgan County,III,9,,39634,0,0
2017 - 2018,441 Morgan County,III,10,,40910,0,0
2017 - 2018,441 Morgan County,III,11,,41489,0,0
2017 - 2018,441 Morgan County,III,12,,42037,0,0
2017 - 2018,441 Morgan County,III,13,,42667,0,0
2017 - 2018,441 Morgan County,III,14,,42877,0,0
2017 - 2018,441 Morgan County,III,15,,43687,0,0
2017 - 2018,441 Morgan County,III,16,,43907,0,0
2017 - 2018,441 Morgan County,III,17,,44731,0,0
2017 - 2018,441 Morgan County,III,18,,45342,0,0
2017 - 2018,441 Morgan County,III,19,,45758,0,0
2017 - 2018,441 Morgan County,III,20,,46216,0,0
2017 - 2018,441 Morgan County,III,21,,46453,0,0
2017 - 2018,441 Morgan County,III,22,,46528,0,0
2017 - 2018,441 Morgan County,III,23,,46818,0,0
2017 - 2018,441 Morgan County,III,24,,47471,0,0
2017 - 2018,441 Morgan County,III,25,,48353,0,0
2017 - 2018,441 Morgan County,III,26,,48616,0,0
2017 - 2018,441 Morgan County,III,27,,49349,0,0
2017 - 2018,441 Morgan County,III,28,,49349,0,0
2017 - 2018,441 Morgan County,III,29,,49349,0,0
2017 - 2018,441 Morgan County,III,30,,49349,0,0
2017 - 2018,441 Morgan County,III,31,,49349,0,0
2017 - 2018,441 Morgan County,III,32,,49349,0,0
2017 - 2018,441 Morgan County,III,33,,49349,0,0
2017 - 2018,441 Morgan County,III,34,,49349,0,0
2017 - 2018,441 Morgan County,III,35,,49349,0,0
2017 - 2018,441 Morgan County,III,36,,49349,0,0
2017 - 2018,441 Morgan County,III,37,,49349,0,0
2017 - 2018,441 Morgan County,III,38,,49349,0,0
2017 - 2018,441 Morgan County,III,39,,49349,0,0
2017 - 2018,441 Morgan County,III,40,,49349,0,0
2017 - 2018,441 Morgan County,IV,0,,26300,0,0
2017 - 2018,441 Morgan County,IV,1,,26300,0,0
2017 - 2018,441 Morgan County,IV,2,,26300,0,0
2017 - 2018,441 Morgan County,IV,3,,26300,0,0
2017 - 2018,441 Morgan County,IV,4,,26300,0,0
2017 - 2018,441 Morgan County,IV,5,,26300,0,0
2017 - 2018,441 Morgan County,IV,6,,26300,0,0
2017 - 2018,441 Morgan County,IV,7,,26300,0,0
2017 - 2018,441 Morgan County,IV,8,,26300,0,0
2017 - 2018,441 Morgan County,IV,9,,26300,0,0
2017 - 2018,441 Morgan County,IV,10,,26300,0,0
2017 - 2018,441 Morgan County,IV,11,,26300,0,0
2017 - 2018,441 Morgan County,IV,12,,26300,0,0
2017 - 2018,441 Morgan County,IV,13,,26300,0,0
2017 - 2018,441 Morgan County,IV,14,,26300,0,0
2017 - 2018,441 Morgan County,IV,15,,26300,0,0
2017 - 2018,441 Morgan County,IV,16,,26300,0,0
2017 - 2018,441 Morgan County,IV,17,,26300,0,0
2017 - 2018,441 Morgan County,IV,18,,26300,0,0
2017 - 2018,441 Morgan County,IV,19,,26300,0,0
2017 - 2018,441 Morgan County,IV,20,,26300,0,0
2017 - 2018,441 Morgan County,IV,21,,26300,0,0
2017 - 2018,441 Morgan County,IV,22,,26300,0,0
2017 - 2018,441 Morgan County,IV,23,,26300,0,0
2017 - 2018,441 Morgan County,IV,24,,26300,0,0
2017 - 2018,441 Morgan County,IV,25,,26300,0,0
2017 - 2018,441 Morgan County,IV,26,,26300,0,0
2017 - 2018,441 Morgan County,IV,27,,26300,0,0
2017 - 2018,441 Morgan County,IV,28,,26300,0,0
2017 - 2018,441 Morgan County,IV,29,,26300,0,0
2017 - 2018,441 Morgan County,IV,30,,26300,0,0
2017 - 2018,441 Morgan County,IV,31,,26300,0,0
2017 - 2018,441 Morgan County,IV,32,,26300,0,0
2017 - 2018,441 Morgan County,IV,33,,26300,0,0
2017 - 2018,441 Morgan County,IV,34,,26300,0,0
2017 - 2018,441 Morgan County,IV,35,,26300,0,0
2017 - 2018,441 Morgan County,IV,36,,26300,0,0
2017 - 2018,441 Morgan County,IV,37,,26300,0,0
2017 - 2018,441 Morgan County,IV,38,,26300,0,0
2017 - 2018,441 Morgan County,IV,39,,26300,0,0
2017 - 2018,441 Morgan County,IV,40,,26300,0,0
2017 - 2018,441 Morgan County,V,0,,26019,0,0
2017 - 2018,441 Morgan County,V,1,,26019,0,0
2017 - 2018,441 Morgan County,V,2,,26019,0,0
2017 - 2018,441 Morgan County,V,3,,26019,0,0
2017 - 2018,441 Morgan County,V,4,,26019,0,0
2017 - 2018,441 Morgan County,V,5,,26019,0,0
2017 - 2018,441 Morgan County,V,6,,26019,0,0
2017 - 2018,441 Morgan County,V,7,,26019,0,0
2017 - 2018,441 Morgan County,V,8,,26019,0,0
2017 - 2018,441 Morgan County,V,9,,26019,0,0
2017 - 2018,441 Morgan County,V,10,,26019,0,0
2017 - 2018,441 Morgan County,V,11,,26019,0,0
2017 - 2018,441 Morgan County,V,12,,26019,0,0
2017 - 2018,441 Morgan County,V,13,,26019,0,0
2017 - 2018,441 Morgan County,V,14,,26019,0,0
2017 - 2018,441 Morgan County,V,15,,26019,0,0
2017 - 2018,441 Morgan County,V,16,,26019,0,0
2017 - 2018,441 Morgan County,V,17,,26019,0,0
2017 - 2018,441 Morgan County,V,18,,26019,0,0
2017 - 2018,441 Morgan County,V,19,,26019,0,0
2017 - 2018,441 Morgan County,V,20,,26019,0,0
2017 - 2018,441 Morgan County,V,21,,26019,0,0
2017 - 2018,441 Morgan County,V,22,,26019,0,0
2017 - 2018,441 Morgan County,V,23,,26019,0,0
2017 - 2018,441 Morgan County,V,24,,26019,0,0
2017 - 2018,441 Morgan County,V,25,,26019,0,0
2017 - 2018,441 Morgan County,V,26,,26019,0,0
2017 - 2018,441 Morgan County,V,27,,26019,0,0
2017 - 2018,441 Morgan County,V,28,,26019,0,0
2017 - 2018,441 Morgan County,V,29,,26019,0,0
2017 - 2018,441 Morgan County,V,30,,26019,0,0
2017 - 2018,441 Morgan County,V,31,,26019,0,0
2017 - 2018,441 Morgan County,V,32,,26019,0,0
2017 - 2018,441 Morgan County,V,33,,26019,0,0
2017 - 2018,441 Morgan County,V,34,,26019,0,0
2017 - 2018,441 Morgan County,V,35,,26019,0,0
2017 - 2018,441 Morgan County,V,36,,26019,0,0
2017 - 2018,441 Morgan County,V,37,,26019,0,0
2017 - 2018,441 Morgan County,V,38,,26019,0,0
2017 - 2018,441 Morgan County,V,39,,26019,0,0
2017 - 2018,441 Morgan County,V,40,,26019,0,0
2017 - 2018,445 Muhlenberg County,I,0,,44791,45723,0
2017 - 2018,445 Muhlenberg County,I,1,,44902,45833,0
2017 - 2018,445 Muhlenberg County,I,2,,45012,45947,0
2017 - 2018,445 Muhlenberg County,I,3,,45125,46059,0
2017 - 2018,445 Muhlenberg County,I,4,,49431,50414,0
2017 - 2018,445 Muhlenberg County,I,5,,49593,50526,0
2017 - 2018,445 Muhlenberg County,I,6,,49704,50635,0
2017 - 2018,445 Muhlenberg County,I,7,,49817,50750,0
2017 - 2018,445 Muhlenberg County,I,8,,49927,50860,0
2017 - 2018,445 Muhlenberg County,I,9,,50040,50971,0
2017 - 2018,445 Muhlenberg County,I,10,,55573,56532,0
2017 - 2018,445 Muhlenberg County,I,11,,55573,56532,0
2017 - 2018,445 Muhlenberg County,I,12,,55573,56532,0
2017 - 2018,445 Muhlenberg County,I,13,,55573,56532,0
2017 - 2018,445 Muhlenberg County,I,14,,55573,56532,0
2017 - 2018,445 Muhlenberg County,I,15,,57111,58069,0
2017 - 2018,445 Muhlenberg County,I,16,,57111,58069,0
2017 - 2018,445 Muhlenberg County,I,17,,57111,58069,0
2017 - 2018,445 Muhlenberg County,I,18,,57111,58069,0
2017 - 2018,445 Muhlenberg County,I,19,,57111,58069,0
2017 - 2018,445 Muhlenberg County,I,20,,58139,59103,0
2017 - 2018,445 Muhlenberg County,I,21,,58139,59103,0
2017 - 2018,445 Muhlenberg County,I,22,,58139,59103,0
2017 - 2018,445 Muhlenberg County,I,23,,58139,59103,0
2017 - 2018,445 Muhlenberg County,I,24,,58139,59103,0
2017 - 2018,445 Muhlenberg County,I,25,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,26,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,27,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,28,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,29,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,30,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,31,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,32,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,33,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,34,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,35,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,36,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,37,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,38,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,39,,58965,59940,0
2017 - 2018,445 Muhlenberg County,I,40,,58965,59940,0
2017 - 2018,445 Muhlenberg County,II,0,,40722,0,0
2017 - 2018,445 Muhlenberg County,II,1,,40832,0,0
2017 - 2018,445 Muhlenberg County,II,2,,40936,0,0
2017 - 2018,445 Muhlenberg County,II,3,,41050,0,0
2017 - 2018,445 Muhlenberg County,II,4,,45423,0,0
2017 - 2018,445 Muhlenberg County,II,5,,45538,0,0
2017 - 2018,445 Muhlenberg County,II,6,,45639,0,0
2017 - 2018,445 Muhlenberg County,II,7,,45750,0,0
2017 - 2018,445 Muhlenberg County,II,8,,45865,0,0
2017 - 2018,445 Muhlenberg County,II,9,,45972,0,0
2017 - 2018,445 Muhlenberg County,II,10,,51247,0,0
2017 - 2018,445 Muhlenberg County,II,11,,51247,0,0
2017 - 2018,445 Muhlenberg County,II,12,,51247,0,0
2017 - 2018,445 Muhlenberg County,II,13,,51247,0,0
2017 - 2018,445 Muhlenberg County,II,14,,51247,0,0
2017 - 2018,445 Muhlenberg County,II,15,,52801,0,0
2017 - 2018,445 Muhlenberg County,II,16,,52801,0,0
2017 - 2018,445 Muhlenberg County,II,17,,52801,0,0
2017 - 2018,445 Muhlenberg County,II,18,,52801,0,0
2017 - 2018,445 Muhlenberg County,II,19,,52801,0,0
2017 - 2018,445 Muhlenberg County,II,20,,53809,0,0
2017 - 2018,445 Muhlenberg County,II,21,,53809,0,0
2017 - 2018,445 Muhlenberg County,II,22,,53809,0,0
2017 - 2018,445 Muhlenberg County,II,23,,53809,0,0
2017 - 2018,445 Muhlenberg County,II,24,,53809,0,0
2017 - 2018,445 Muhlenberg County,II,25,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,26,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,27,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,28,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,29,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,30,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,31,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,32,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,33,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,34,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,35,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,36,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,37,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,38,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,39,,54570,0,0
2017 - 2018,445 Muhlenberg County,II,40,,54570,0,0
2017 - 2018,445 Muhlenberg County,III,0,,36621,0,0
2017 - 2018,445 Muhlenberg County,III,1,,36728,0,0
2017 - 2018,445 Muhlenberg County,III,2,,36846,0,0
2017 - 2018,445 Muhlenberg County,III,3,,36956,0,0
2017 - 2018,445 Muhlenberg County,III,4,,41334,0,0
2017 - 2018,445 Muhlenberg County,III,5,,41449,0,0
2017 - 2018,445 Muhlenberg County,III,6,,41563,0,0
2017 - 2018,445 Muhlenberg County,III,7,,41673,0,0
2017 - 2018,445 Muhlenberg County,III,8,,41785,0,0
2017 - 2018,445 Muhlenberg County,III,9,,41896,0,0
2017 - 2018,445 Muhlenberg County,III,10,,47058,0,0
2017 - 2018,445 Muhlenberg County,III,11,,47058,0,0
2017 - 2018,445 Muhlenberg County,III,12,,47058,0,0
2017 - 2018,445 Muhlenberg County,III,13,,47058,0,0
2017 - 2018,445 Muhlenberg County,III,14,,47058,0,0
2017 - 2018,445 Muhlenberg County,III,15,,48577,0,0
2017 - 2018,445 Muhlenberg County,III,16,,48577,0,0
2017 - 2018,445 Muhlenberg County,III,17,,48577,0,0
2017 - 2018,445 Muhlenberg County,III,18,,48577,0,0
2017 - 2018,445 Muhlenberg County,III,19,,48577,0,0
2017 - 2018,445 Muhlenberg County,III,20,,49516,0,0
2017 - 2018,445 Muhlenberg County,III,21,,49516,0,0
2017 - 2018,445 Muhlenberg County,III,22,,49516,0,0
2017 - 2018,445 Muhlenberg County,III,23,,49516,0,0
2017 - 2018,445 Muhlenberg County,III,24,,49516,0,0
2017 - 2018,445 Muhlenberg County,III,25,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,26,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,27,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,28,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,29,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,30,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,31,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,32,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,33,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,34,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,35,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,36,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,37,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,38,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,39,,50193,0,0
2017 - 2018,445 Muhlenberg County,III,40,,50193,0,0
2017 - 2018,445 Muhlenberg County,IV,0,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,1,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,2,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,3,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,4,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,5,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,6,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,7,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,8,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,9,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,10,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,11,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,12,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,13,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,14,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,15,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,16,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,17,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,18,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,19,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,20,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,21,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,22,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,23,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,24,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,25,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,26,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,27,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,28,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,29,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,30,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,31,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,32,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,33,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,34,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,35,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,36,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,37,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,38,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,39,,30393,0,0
2017 - 2018,445 Muhlenberg County,IV,40,,30393,0,0
2017 - 2018,445 Muhlenberg County,V,0,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,1,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,2,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,3,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,4,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,5,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,6,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,7,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,8,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,9,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,10,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,11,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,12,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,13,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,14,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,15,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,16,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,17,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,18,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,19,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,20,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,21,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,22,,28679,0,0
2017 - 2018,445 Muhlenberg County,V,23,,28679,0,0
